1	2.062635422	2.386995077	0.159670174	2.123648405	2.9102	369.5025	61.36	2.580611497	2.168169583	1	6	999	7.6	0	0.61313682	0	0	0.38686318	5	0.484282835							
1	1.14103961	1.401907921	0.267256469	1.070519328	1.9993	255.7395	52.32	2.665284328	2.364599168	2	3	999	7.4	0	0.5	0	0	0.5	5	0.282067612							
1	2.082676411	3.679971218	0.270862967	2.207126617	3.8947	521.0404	106.97	3.937903717	3.937903717	1	7	999	-999	0	0	0	0	1	8	0.277162386							
1	2.005158186	1.522361994	0.503694057	1.085036993	2.4034	283.4069	23.47	5.025775965	3.330490666	1	2	9.4	9.1	0	0.970730392	0.000193686	0.009707304	0.019368618	5	0.326533253							
1	1.588856578	2.777870178	0.477361411	1.75524509	2.7819	348.4751	74.6	2.685599804	2.685599804	2	4	999	-999	0	0	0	0	1	2	0.374237097							
1	1.430458307	2.611011982	0.269738197	1.498857856	2.7232	332.4757	54.37	3.372329054	3.372329054	1	3	999	-999	0	0	0	0	1	1	0.698094004							
1	2.18190074	2.583394766	0	3.556361914	3.2586	416.5159	81.05	1.062342152	1.010888638	0	9	999	6.5	0	0.11181577	0	0	0.88818423	9	2.464206179							
1	1.691693068	2.998780012	0.048383404	1.729485631	3.053	386.523	52.6	3.669004981	3.669004981	0	4	999	-999	0	0	0	0	1	1	0.513607865							
1	0.047943804	0.09823446	0	0.257417887	0.8151	178.5122	9.23	1.553102921	1.553102921	0	1	999	-999	0	0	0	0	1	1	0.380121478							
1	2.043457747	1.346711397	0.54398936	2.152352333	3.3809	437.5697	62.16	2.62666413	2.005718558	2	5	9.6	7.9	0	0.754983304	0.00150639	0.004763623	0.238746684	6	0.251529171							
1	0.803747892	1.464394927	0	1.180521727	1.1332	155.1509	46.61	0.107666402	0.107666402	0	4	999	-999	0	0	0	0	1	2	0.960847444							
1	2.157623768	2.464103222	0.153279305	1.590239167	2.5161	346.807	50.8	3.008234498	1.693825224	1	5	999	8.7	0	0.952273279	0	0	0.047726721	6	0.430613746							
1	2.028958559	3.178244591	0.2010483	2.06082201	3.557	442.5894	67.87	4.315525198	1.469153155	1	6	999	10.6	0	0.999369441	0	0	0.000630559	10	0.279711252							
1	1.745782614	2.499114752	0.358219266	1.375608683	1.7733	243.2574	63.24	0.670929219	0.664100637	1	4	9.2	-999	0	0	0.015601662	0	0.984398338	0	0.381020198							
1	1.007176161	1.742032766	0.349108636	0.988619864	1.6949	208.2563	51.1	1.172087605	1.172087605	1	4	999	-999	0	0	0	0	1	4	0.304957188							
1	2.065759182	3.198466301	0	1.792451024	2.9771	401.8606	64.41	3.232554531	2.756807434	0	5	999	7.7	0	0.666139425	0	0	0.333860575	8	0.413733648							
1	1.155503511	1.211533427	0	1.232344031	2.3319	275.3849	29.54	3.057775614	1.836636553	0	3	999	8.6	0	0.940649057	0	0	0.059350943	5	0.261087832							
1	1.677680612	1.453929663	0.28043884	1.400378585	2.7508	311.4599	23.47	3.920497862	2.134907136	1	2	999	9.2	0	0.984398338	0	0	0.015601662	7	0.318593526							
1	2.231661797	3.215758801	0.796025515	2.278987646	2.8692	382.4777	122.14	1.450843364	-0.455870167	4	8	9.7	9.3	0	0.982642387	6.20005E-05	0.004924878	0.012370735	8	0.271711381							
1	2.207136393	2.443819046	0.431015283	1.342654467	1.746	255.2252	74.68	0.758991558	-3.195477939	1	5	2.9	0.9	1	9.99968E-12	0.999968062	3.16218E-07	3.16218E-05	2	0.390691467							
1	2.144097567	3.544868231	0.461927205	2.372179747	3.4268	462.5495	93.06	2.824314898	2.824314898	2	6	999	-999	0	0	0	0	1	4	0.346545995							
1	2.796405792	4.079801559	0.454452813	2.462009668	3.6119	496.5658	93.06	2.899365902	2.899365902	2	6	999	-999	0	0	0	0	1	3	0.535322915							
1	2.305039167	4.090993404	0.286663741	2.535330057	3.6157	502.5703	99.13	3.187770254	3.187770254	1	7	999	-999	0	0	0	0	1	4	0.423049008							
1	1.841215253	3.083006382	0.268607557	2.132594109	3.4924	462.5495	89.9	2.862934057	2.862934057	1	6	999	-999	0	0	0	0	1	6	0.402383235							
1	1.840067506	1.949605823	0.503093898	0.952546656	1.9622	240.2997	55.12	2.166759032	2.166754693	3	3	999	2.4	0	9.9999E-06	0	0	0.99999	2	0.282403699							
1	2.467451334	2.359642744	0.199345961	1.521435142	3.2312	393.5635	37.27	4.503245456	4.439408092	1	4	999	6.6	0	0.136806889	0	0	0.863193111	3	0.254103023							
1	1.645267487	1.808951259	0.229520217	0.829461038	2.1423	250.3375	35.82	3.16301564	3.161645538	1	2	999	4.9	0	0.003152309	0	0	0.996847691	6	0.651139337							
1	1.939702988	1.894560575	0.683861911	0.955446959	2.7988	337.4542	49.33	4.759678285	2.258658583	2	3	4.9	10.6	1	0.003150321	0.000628572	0.996219119	1.98772E-06	8	0.774305113							
1	1.898609519	2.92920804	0.565947115	1.966853142	2.8124	369.4789	110.11	1.334045681	-0.571042798	3	7	999	9.3	0	0.987567265	0	0	0.012432735	7	0.290940542							
1	1.610403419	1.531307578	0	0.508319736	2.4583	293.4018	17.07	5.807690465	5.807690465	0	2	999	-999	0	0	0	0	1	3	0.324738336							
1	1.003381491	0.984565854	0	1.102116585	2.3162	261.4013	12.47	3.83425642	3.216014902	0	2	999	7.9	0	0.759746927	0	0	0.240253073	7	0.537181549							
1	1.865853071	2.163623333	0.201908499	1.753791451	3.1158	401.4915	35.58	4.585881017	4.466659045	1	4	999	6.9	0	0.240253073	0	0	0.759746927	7	0.73832925							
1	1.693641067	1.821401954	0.250039369	1.107625723	1.4416	186.2095	46.33	1.024807454	1.024780075	2	3	999	3.2	0	6.30918E-05	0	0	0.999936908	1	0.26852627							
1	0.90839994	0.930084527	0.190812722	0.688262463	1.2389	135.2057	26.02	1.661250163	-0.577028995	2	1	999	9.7	0	0.995013121	0	0	0.004986879	2	0.45219634							
1	0.886521041	1.147007108	0	1.063901544	1.0158	123.1554	29.02	1.142669148	1.142634652	0	3	999	3.3	0	7.94265E-05	0	0	0.999920573	1	0.31868014							
1	0.182418883	0.340211838	0.299123555	0.523107171	0.8718	88.1477	20.23	1.14702483	1.14702483	1	1	999	-999	0	0	0	0	1	1	0.668622085							
1	2.038822651	2.043853045	0.258599609	1.601369619	2.8986	352.4688	55.56	3.395481479	3.041585055	2	4	999	7.5	0	0.557311634	0	0	0.442688366	7	0.343252594							
1	1.218271852	1.758402228	0.020197725	1.095976949	1.6431	219.236	46.61	1.329674879	1.329674879	0	4	999	-999	0	0	0	0	1	2	0.242594508							
1	2.421712875	2.526148558	0.006049439	2.065651894	3.4867	452.5414	60.47	4.601606486	4.189170767	0	7	999	7.6	0	0.61313682	0	0	0.38686318	8	0.397294367							
1	2.600057125	2.459821463	0.275855988	1.587662458	2.9946	381.5342	60.88	4.286527791	2.783781095	1	4	999	8.9	0	0.96934657	0	0	0.03065343	6	0.29547537							
1	2.163327932	1.904687166	0.901972055	1.327370286	2.0287	267.3217	43.7	2.587223121	2.161874873	2	3	8.9	7.6	0	0.594342074	0.011858683	0.018794747	0.375004496	0	0.628363693							
1	1.168285847	1.224250197	0.495440334	1.256709456	1.6127	210.2292	75.27	1.159718723	1.040398583	2	5	7.9	-999	0	0	0.240253073	0	0.759746927	3	0.531672118							
1	2.610138416	2.490807295	0.171088636	1.694479942	3.2755	448.3837	44.81	4.376009847	3.963574127	1	5	999	7.6	0	0.61313682	0	0	0.38686318	7	0.397902853							
1	1.259425879	1.595059276	1.408398509	1.676847339	1.1116	176.1238	107.22	-2.59946843	-5.748245423	4	6	4.2	-999	0	0	0.999369441	0	0.000630559	2	1.031800594							
1	0.948103786	1.592988133	0.492336899	0.893989921	1.2879	180.1571	63.6	1.216642845	-2.470969223	1	4	3.5	-999	1	0	0.999874123	0	0.000125877	3	0.298828971							
1	2.040034294	2.239808083	0.440698802	1.419834256	2.4847	297.3938	58.36	3.317533139	3.31666748	3	4	999	4.7	0	0.001991289	0	0	0.998008711	5	0.272038675							
1	1.573260784	1.707272768	0.298954934	1.515024424	2.4229	303.395	49.77	1.802704258	-0.4355749	1	4	999	9.7	0	0.995013121	0	0	0.004986879	5	0.258836676							
1	1.201580763	2.035833597	0.386695385	1.15688026	2.3407	305.3679	63.6	2.338089274	2.338089274	1	5	999	-999	0	0	0	0	1	5	0.726852594							
1	2.533569336	3.302187204	0.935739756	2.044013023	3.3019	430.9264	118.52	-0.02894685	-3.222391656	5	7	999	10.6	0	0.999369441	0	0	0.000630559	10	0.370342986							
1	2.737075806	2.776865721	0.358667314	1.704025745	2.8214	399.8695	54.04	4.991421356	4.214137131	1	6	999	8.1	0	0.833662469	0	0	0.166337531	3	0.31703649							
1	1.875645876	2.10057807	0.357436985	1.412951827	2.1069	280.386	71.78	2.564670449	2.564669359	2	4	999	1.8	0	2.51188E-06	0	0	0.999997488	2	0.25003986							
1	1.419728518	1.641049385	0.034616083	1.589736462	2.282	290.3748	23.55	1.836885635	1.057897651	0	3	999	8.1	0	0.833662469	0	0	0.166337531	5	0.310143614							
1	1.935974002	1.482747197	0.612542331	1.471805811	2.2195	267.3646	32.26	2.693355435	1.284981145	2	2	999	8.8	0	0.961713496	0	0	0.038286504	3	0.756095371							
1	1.975848913	2.486839056	0.264586419	2.042865515	2.5139	331.4084	54.04	1.748260231	0.970976006	1	6	999	8.1	0	0.833662469	0	0	0.166337531	4	0.237422474							
1	1.779984474	1.957779408	0	1.5847224	2.5346	327.395	36.44	2.944278987	2.531843267	0	4	999	7.6	0	0.61313682	0	0	0.38686318	6	0.313623886							
1	1.481995463	1.172601461	0.318624228	1.035543799	1.5442	188.2682	15.27	0.677007655	-0.933593709	1	2	999	9	0	0.975496632	0	0	0.024503368	0	0.34979513							
1	1.760231018	1.300753474	0.280915916	0.71231395	1.5012	186.2524	16.96	2.38436327	-0.239889633	1	2	999	10.2	0	0.998417615	0	0	0.001582385	0	0.316175095							
1	3.054539442	2.247219801	0	0.963175952	2.9986	366.497	7.65	6.635090019	4.943464309	0	2	999	9.1	0	0.980437696	0	0	0.019562304	5	0.392156389							
1	2.5416646	2.620102882	0.207971185	1.739607096	2.7558	379.4265	52.65	2.790291404	0.234989297	1	5	10.8	10.1	0	0.997611555	7.92431E-07	0.000397156	0.001990497	4	0.320363372							
1	2.38136816	3.033872366	0.25430125	2.577576876	2.9749	385.459	81.91	2.070895382	0.568148685	1	8	999	8.9	0	0.96934657	0	0	0.03065343	8	0.610695365							
1	1.019290566	1.196902514	0.494136691	1.264871597	1.3739	184.192	75.27	0.65248639	0.533166251	2	5	7.9	-999	0	0	0.240253073	0	0.759746927	2	0.274262365							
1	2.252864599	2.027166367	0	2.239407778	2.2694	296.3694	49.55	1.729426518	1.375530094	0	6	999	7.5	0	0.557311634	0	0	0.442688366	1	0.496680248							
1	1.013467669	1.313944578	0.335957468	0.621105552	1.5179	197.6606	29.1	1.72345446	1.72345446	1	2	999	-999	0	0	0	0	1	4	0.257580065							
1	2.312068701	3.339514017	0.776615202	2.074304104	3.0179	408.9142	94.83	2.165479861	2.165479861	3	5	999	-999	0	0	0	0	1	2	0.402234383							
1	1.090682387	1.671479106	0.299519181	1.461714625	2.279	349.3016	68.23	2.046321319	2.046321319	1	6	999	-999	0	0	0	0	1	8	0.274377797							
1	0.722844243	0.982811034	0.25704363	0.890236735	1.2584	155.1938	46.17	0.769124155	0.769124155	1	3	999	-999	0	0	0	0	1	1	0.308073783							
1	1.740577817	1.951400876	0.258973211	1.87402606	2.6843	327.4164	49.77	3.457662209	2.419705619	1	4	999	8.4	0	0.909090909	0	0	0.090909091	9	0.31128623							
1	2.835954666	3.922455072	1.089937925	3.690604925	3.301	466.448	191.05	-2.38113267	-6.024488974	4	10	1.3	6.1	0	3.79107E-08	0.952272523	0.047726683	7.56417E-07	10	0.523585495							
1	1.697592497	2.506364107	0.377227634	1.314595103	2.293	313.3041	81.7	1.994672036	1.994672036	1	6	999	-999	0	0	0	0	1	6	0.378640734							
1	2.30329752	2.46080327	0.26647073	1.606273532	2.8644	381.4423	52.65	3.380709269	2.603425044	1	5	999	8.1	0	0.833662469	0	0	0.166337531	6	0.261375387							
1	2.346054554	1.557149887	0.319551975	1.119297028	2.1903	296.3871	69.7	3.087410255	3.087382876	1	3	999	3.2	0	6.30918E-05	0	0	0.999936908	1	0.366000386							
1	3.138103008	3.537233114	0.347667664	2.326922417	3.6847	490.574	140.78	1.557866696	1.536645584	2	8	999	6.1	0	0.047726721	0	0	0.952273279	11	0.547088628							
1	1.880730391	1.689797282	0	0.482513428	2.5377	325.8308	17.07	6.338303503	6.338303503	0	2	999	-999	0	0	0	0	1	3	0.567286066							
1	2.667262316	2.103812933	0	0.815969706	2.5436	312.4068	17.82	5.826337756	5.815572195	0	2	999	5.8	0	0.024503368	0	0	0.975496632	5	0.297971815							
1	1.734925508	2.754558563	0.06656687	2.23636198	3.1607	404.4986	68.31	1.424000125	1.410490112	0	7	999	5.9	0	0.03065343	0	0	0.96934657	7	0.430305563							
1	1.976459622	1.741667509	0	1.163202882	2.5336	307.4283	12.47	4.337657023	1.538342184	0	2	999	10.5	0	0.999206302	0	0	0.000793698	4	0.474575723							
1	0.804795325	0.846373558	0.396776378	0.610822797	0.916	108.1375	20.23	1.167270055	1.167270055	1	1	999	-999	0	0	0	0	1	1	0.315857656							
1	2.554211617	2.251335621	0.3098391	1.305771112	2.6079	408.7156	32.7	5.339824526	3.620232338	1	3	8.5	9.1	0	0.908289682	0.001439542	0.072148014	0.018122762	1	0.346835845							
1	2.514098406	2.433859348	0.502881289	1.643959641	3.5435	466.5399	75.99	5.634884258	5.634884258	2	5	999	-999	0	0	0	0	1	9	0.604816143							
1	1.907064199	3.313205719	0.27391538	2.230300665	3.7899	504.5861	106.97	3.4122158	3.4122158	1	7	999	-999	0	0	0	0	1	7	0.315576463							
1	2.648002625	3.611997604	0.45399493	2.09748435	3.6775	496.5658	100.9	3.773447519	3.773447519	2	6	999	-999	0	0	0	0	1	5	0.372635644							
1	2.014806271	3.215873003	0.240894318	2.062868118	2.7116	358.4304	67.87	3.13988762	1.825478347	1	6	999	8.7	0	0.952273279	0	0	0.047726721	5	0.515992786							
1	1.509827733	1.743638158	0.946044803	1.406253099	1.7536	244.311	103.73	1.243284715	-1.247312252	3	5	4.9	-999	1	0	0.996847691	0	0.003152309	5	0.412488555							
1	2.093847036	1.774756074	0.654064119	0.96934104	1.928	245.3404	71.55	1.454962503	-0.696272159	3	2	999	9.6	0	0.993729988	0	0	0.006270012	4	0.332285797							
1	2.707069635	2.476615906	0.396391928	1.966746926	2.9789	391.4801	39.34	2.827604971	0.724715277	1	4	999	9.5	0	0.992119316	0	0	0.007880684	5	0.687331646							
1	4.864785671	5.372014523	0.539867461	4.101804256	5.732	770.9204	247.42	2.821816026	2.800577842	4	14	999	6.1	0	0.047726721	0	0	0.952273279	19	0.505831853							
1	0.702893436	1.846378803	1.063874841	1.464976549	1.6821	216.2337	95.5	-2.695376492	-6.382988561	3	6	3.5	-999	1	0	0.999874123	0	0.000125877	6	0.286469047							
1	2.025164127	1.707136154	0	1.403409123	2.9739	367.5016	19.37	5.553151493	5.140715774	0	3	999	7.6	0	0.61313682	0	0	0.38686318	3	0.264176511							
1	1.876198769	2.048198462	0.706586897	1.625370502	2.5804	315.4486	43.7	3.345585798	2.216186745	2	3	10.3	8.5	0	0.925247626	9.25248E-05	0.001164818	0.073495031	3	0.484447171							
1	1.522804856	1.378364801	0.270697683	0.850647986	1.5206	256.0955	38.33	3.225313041	3.225313041	1	3	999	-999	0	0	0	0	1	0	0.247541165							
1	2.408385277	1.787649989	0.250266135	1.334583044	1.9445	316.1523	54.35	1.903257181	1.903148106	1	4	999	3.8	0	0.000251126	0	0	0.999748874	1	0.412589608							
1	0.872743964	1.542660713	0.624147058	0.981175661	1.36	223.0673	72.19	1.051169781	1.050996933	3	4	10.8	-999	0	0	0.000397949	0	0.999602051	2	0.509499442							
1	0.912305713	0.717049301	0.142437115	0.024650378	0.7745	252.7306	0	2.41342358	2.41342358	0	0	999	-999	0	0	0	0	1	0	1.524865768							
1	2.154580355	2.052154541	0.423843473	1.764399052	2.8505	420.3143	40.54	3.534130202	2.405255956	1	3	999	8.5	0	0.926412444	0	0	0.073587556	6	0.373708431							
1	1.473924756	1.649676681	0.754093289	0.800706923	1.3474	230.0583	63.32	2.540538098	2.186679634	3	3	7.3	-999	0	0	0.557311634	0	0.442688366	1	0.485627326							
1	1.669151902	1.676735997	0.377870291	0.965114236	1.4776	254.0797	46.17	1.499367563	1.493934683	1	3	9.3	-999	0	0	0.012432735	0	0.987567265	1	0.470943286							
1	2.882762671	2.055944681	0.004089765	1.283950567	2.3038	393.689	70.79	4.741565858	4.741564129	0	4	999	2	0	3.98106E-06	0	0	0.999996019	1	0.653281343							
1	1.971193433	2.012972832	1.242613316	2.346490622	1.6626	239.2307	125.76	-1.696538856	-1.700887264	5	8	9.4	3.2	0	6.24671E-05	0.009900365	6.24671E-07	0.990036543	4	1.603927366							
1	2.61418581	2.154224873	0	1.33313787	3.5544	433.0264	6.48	6.468534831	6.457760715	0	2	999	5.8	0	0.024503368	0	0	0.975496632	6	0.376671118							
1	2.545369148	2.876724243	0.554275811	2.14758873	3.6401	467.6385	62.16	4.196306922	3.064809283	2	5	9.6	8.5	0	0.920603826	0.000461395	0.005808617	0.073126161	5	0.423678452							
1	1.057513475	1.209740281	0.285847574	0.709293365	1.9406	239.7401	29.1	3.372047627	2.960151424	1	2	999	7.6	0	0.61313682	0	0	0.38686318	4	0.276294623							
1	1.049805403	1.545827627	0.672970235	1.07787621	1.5129	195.2146	58.56	1.778225346	1.778225346	2	4	999	-999	0	0	0	0	1	5	0.274705292							
1	0.934709251	1.403451085	0.269095898	0.815759778	1.736	207.2682	38.33	2.40408348	2.40408348	1	3	999	-999	0	0	0	0	1	3	0.39403752							
1	2.375578642	1.768146515	0.296215415	1.393597245	2.9886	361.5185	23.47	5.052872365	3.361246655	1	2	999	9.1	0	0.980437696	0	0	0.019562304	1	0.672944155							
1	2.553611517	2.491321087	0	1.757891655	3.2764	409.5872	52.09	5.084351894	4.30536391	0	4	999	8.1	0	0.833662469	0	0	0.166337531	7	0.285221574							
1	0.392398447	0.911519587	0.561425924	1.092067242	1.9736	215.3314	49.33	2.241846844	2.241846844	2	3	999	-999	0	0	0	0	1	8	0.608472806							
1	2.120961666	2.236274719	0.684430838	1.598631024	2.6127	327.4593	43.7	3.386869131	2.437571084	2	3	10.3	8.3	0	0.887067478	0.000140591	0.001116752	0.111675179	2	0.316092895							
1	2.718382359	3.069021463	0.606892765	2.509141922	3.653	451.6028	71.68	3.117516413	0.518152407	2	7	999	10	0	0.997494407	0	0	0.002505593	8	0.674853241							
1	2.361901283	2.959615231	0.492094189	2.504130602	2.6931	357.406	90.7	0.84454417	-0.284330076	2	8	999	8.5	0	0.926412444	0	0	0.073587556	6	0.328072614							
1	2.479061604	2.521663427	0	2.141497374	2.6708	371.8165	62.21	2.254240204	2.254229304	0	6	999	2.8	0	2.51182E-05	0	0	0.999974882	3	0.330567073							
1	0.673359573	1.507118702	0.011776129	0.601352632	1.3161	152.2328	17.07	2.055613261	2.055613261	0	1	999	-999	0	0	0	0	1	0	0.316807795							
1	1.314698935	1.29551363	0.501890719	1.021321416	2.2996	263.3775	73.63	3.482572733	2.161420976	4	4	999	8.7	0	0.952273279	0	0	0.047726721	8	0.283727784							
1	2.212304831	1.652661204	0	1.135891676	3.0191	359.5925	53.84	6.150921177	4.088877768	0	1	999	9.5	0	0.992119316	0	0	0.007880684	10	0.710024896							
1	0.565441906	1.35307765	0.630765438	0.963393688	1.6077	186.2507	72.19	1.816357805	1.603936968	3	4	7.6	-999	0	0	0.38686318	0	0.61313682	4	0.303986904							
1	2.087907314	2.047025919	0.334230393	1.074994564	1.8106	236.2681	46.33	2.580593835	2.580593835	2	3	999	-999	0	0	0	0	1	0	0.297986144							
1	1.343219757	1.827000022	0.642361104	1.807372928	1.9708	271.2691	127.59	0.533150725	0.413830585	4	8	7.9	-999	0	0	0.240253073	0	0.759746927	7	0.42460401							
1	2.417657614	2.776238918	0.252363205	1.742023468	2.3733	329.7799	66.64	3.366090352	3.366090352	2	5	999	-999	0	0	0	0	1	1	0.636148641							
1	1.172349215	1.51110208	0.376331985	0.8772012	1.3682	175.1836	52.32	1.547347546	1.547347546	2	3	999	-999	0	0	0	0	1	4	0.251968171							
1	1.231788754	1.148741126	0.461761236	1.089803219	1.821	235.3212	40.54	1.333722514	-1.167613839	1	3	1.9	9.9	1	3.1523E-06	0.003152299	0.996844539	9.96845E-09	2	0.272426734							
1	1.451400161	2.135919809	0.335282803	1.441447973	1.4611	206.1976	72.63	0.048420518	0.048420518	2	5	999	-999	0	0	0	0	1	2	0.3402288							
1	1.283690453	1.905374765	0.329865485	1.659033179	2.7468	350.4266	58.64	2.662557363	0.180798881	1	5	999	10	0	0.997494407	0	0	0.002505593	8	0.612225097							
1	2.709189177	2.71165967	0.356383562	2.022987366	3.3351	425.5866	72.32	4.076454218	3.530924664	1	5	999	7.8	0	0.715252751	0	0	0.284747249	8	0.393578508							
1	1.455651402	2.403828144	0.818878055	1.268552423	1.3124	201.2005	105.84	0.43964688	-3.33384957	3	5	3.6	-999	1	0	0.999841536	0	0.000158464	2	1.037276676							
1	0.972127378	1.251841426	0.341045856	0.661335528	1.2546	149.1893	43.09	1.005339904	0.593443702	2	2	999	7.6	0	0.61313682	0	0	0.38686318	2	0.354345841							
1	2.048742533	2.582541227	0.244594336	1.850895047	2.3771	335.7844	69.72	-1.924316743	-1.924316743	1	6	999	-999	0	0	0	0	1	3	0.315288485							
1	3.604251146	4.800494194	1.692303419	4.780809402	6.7025	1136.1054	252.37	3.10493904	3.10493904	7	19	999	-999	0	0	0	0	1	31	1.19237056							
1	2.020363331	2.282291889	0.91591835	2.066751242	3.6217	459.5489	99.88	2.828802543	-0.138225441	3	6	4.4	3.8	1	2.50875E-07	0.998750124	0.000250875	0.00099875	11	0.832781461							
1	0.962379992	0.635322452	0.213858828	1.090783358	0.9747	124.1402	41.46	-0.219010684	-0.219355492	1	3	10.5	-999	0	0	0.000793698	0	0.999206302	0	0.73879305							
1	1.538720012	2.080562353	0.731653452	1.954567552	2.1961	320.1673	86.63	0.495351537	0.495351537	3	5	999	-999	0	0	0	0	1	6	0.436913635							
1	1.853324652	2.892140388	0.260234773	2.525910854	3.1501	426.4872	159.24	0.97601293	0.954791817	2	10	999	6.1	0	0.047726721	0	0	0.952273279	13	0.598972892							
1	0.72872895	0.861694157	0.745464027	0.665775418	0.875	165.402	40.46	0.658015725	0.658015725	2	2	999	-999	0	0	0	0	1	1	0.846552307							
1	1.415107608	2.086514711	0.96651572	2.057108879	1.738	309.527	88.38	0.978324362	0.978324362	3	6	999	-999	0	0	0	0	1	3	0.52810512							
1	1.464705229	2.602377653	1.079083204	1.558727145	2.0728	323.1283	115.38	0.290858282	0.290858282	3	7	999	-999	0	0	0	0	1	6	0.79010213							
1	2.145528078	1.796599507	0.237207949	1.209881067	2.1737	299.754	41.46	4.560922279	2.682061341	1	4	999	9.3	0	0.987567265	0	0	0.012432735	2	0.281804913							
1	0.758508801	0.887309372	0.644842505	0.955254376	1.7791	265.5604	49.69	2.334067665	2.334067665	2	3	999	-999	0	0	0	0	1	5	0.48214609							
1	1.730972648	1.673832655	0.060825292	1.042841792	1.8311	273.7361	62.83	0.414624413	0.414624413	0	4	999	-999	0	0	0	0	1	1	0.505600742							
1	0.385805786	0.4200899	0.147408336	0.041974623	0.6167	119.3767	0	1.741573105	1.741573105	0	0	999	-999	0	0	0	0	1	0	0.401401588							
1	2.083402634	3.415554285	0.180513233	2.150129557	3.1315	434.9085	97.74	2.642423676	2.642423676	1	6	999	-999	0	0	0	0	1	4	0.264016236							
1	1.404809475	1.741063952	0.436406523	0.977802694	1.2772	190.152	63.6	1.627523581	-2.463897108	1	4	1.6	-999	1	0	0.999998415	0	1.58489E-06	1	0.350116391							
1	2.378487825	3.600276232	0.318083316	2.411840916	4.1617	540.6858	99.13	4.972070022	4.972070022	1	7	999	-999	0	0	0	0	1	6	0.721805121							
